iteration,train_loss,tran_acc
0,4.183351037502288,0.09784487205307783
0,3.7876073932647705,0.12315759939770063
0,3.5904533179601033,0.13340680339763508
0,3.46324927508831,0.14027816864917753
0,3.37171147108078,0.14680386973962548
0,3.308438112338384,0.149944340655339
0,3.256000841345106,0.15289696000874958
0,3.2111445194482804,0.156410493286715
0,3.1741634686787923,0.16001729916690263
0,3.1410853164196015,0.16230943866474823
0,3.1124528204311024,0.1642445117924361
0,3.087613634069761,0.16616835330373192
0,3.069874024757972,0.16714209317670814
0,3.052846952165876,0.16823656689070154
0,3.03408167886734,0.16959216381238898
0,3.017396833151579,0.1708550035433743
0,3.0029614933799293,0.17199913096340225
0,2.989110072453817,0.17292430889318394
0,2.9775318808304636,0.17389780487255502
0,2.9640129520893095,0.1750448132972536
0,2.9522984740847633,0.17607291944848757
0,2.9423157636685806,0.17681966876907457
0,2.932155651735223,0.17788707337047927
0,2.9225164898236593,0.17880122781683588
0,2.914856833076477,0.17932186125505423
0,2.9090114899782034,0.17989921980008733
0,2.9014760777852793,0.1806443692201073
1,2.7090979743003847,0.1941228748255341
1,2.7300339663028717,0.193327162951629
1,2.7357760151227315,0.1925660037467032
1,2.7198619759082794,0.1943731847912851
1,2.7097887558937073,0.19625808118727672
1,2.704837645292282,0.19654495542670467
1,2.702063994407654,0.19645151918336276
1,2.6980100479722022,0.19729235511120616
1,2.6939575695991516,0.19837462093811808
1,2.690494161605835,0.19878064013953786
1,2.692149056521329,0.198926816298046
1,2.6885886522134146,0.199380333730829
1,2.687600884987758,0.1993088394330193
1,2.68582807464259,0.19936979426844467
1,2.6839497098128002,0.19967550961861616
1,2.680675610676408,0.20004206319503223
1,2.678834750301698,0.2002523956111533
1,2.676372216741244,0.2005065260637446
1,2.674709177958338,0.20073267800380645
1,2.6715191825032236,0.2012419362352461
1,2.6696507809843335,0.20160772493789067
1,2.6682273456725207,0.20183373493584172
1,2.6659996988980668,0.20231609710232515
1,2.6638228388130667,0.2027214332848718
1,2.6630946925640107,0.20280184485216265
1,2.661682614317307,0.20296711476679033
1,2.6598243190010242,0.20323776392752788
2,2.623490161895752,0.2056299638772439
2,2.619916721582413,0.20684182810665822
2,2.6222277021408082,0.20595078087117544
2,2.6156001937389375,0.20653425336459386
2,2.613666388988495,0.20757180517326462
2,2.6122257979710897,0.2073574198911905
2,2.6126650217601233,0.20661113749516838
2,2.6098425593972205,0.20722386568200513
2,2.606964348687066,0.20847399989615328
2,2.605071126937866,0.2088434034533511
2,2.6030204220251605,0.20907857638172989
2,2.6019124203920363,0.20909356172035423
2,2.601549043105199,0.20880174382183808
2,2.601820100716182,0.20874128408955486
2,2.600185836950938,0.2090207371325681
2,2.598508223593235,0.20929280881823242
2,2.598023752044229,0.20946169007076657
2,2.596756312979592,0.20975070895850767
2,2.5962177530087924,0.2099209101872295
2,2.594641627430916,0.21029541774530364
2,2.5927475466047016,0.2106450487939959
2,2.5922268625822933,0.21076253176766174
2,2.590700140932332,0.2111628287746994
2,2.589028645356496,0.21150992050750464
2,2.5887870666503905,0.21149804169876993
2,2.588666868851735,0.2115713122474608
2,2.5868862227436336,0.21182348143607468
3,2.559447793960571,0.21407630943773992
3,2.5526953601837157,0.21538877535304826
3,2.5557468167940773,0.21492115582698218
3,2.5512615394592286,0.21548081427856694
3,2.547473735332489,0.21658960641563402
3,2.546519775390625,0.2160980779545523
3,2.5458400120053972,0.21566250723332267
3,2.5418205091357233,0.21655903655298697
3,2.539032835430569,0.21779009818192546
3,2.535445270061493,0.21838163706714564
3,2.532811727090315,0.21879483907132186
3,2.531288580497106,0.21910377147355978
3,2.530402122644278,0.21883009807953627
3,2.530035937343325,0.2186610710379098
3,2.5276641230583192,0.2190122665372592
3,2.525604882091284,0.21948508098084915
3,2.5243543404691358,0.21967632142680685
3,2.5223339182800717,0.22005741393558226
3,2.521782320173163,0.22020049424695545
3,2.5197932611703875,0.22060595918640608
3,2.5211476828938437,0.22089420101081894
3,2.5197968499227,0.22114741535052126
3,2.5171508465642516,0.22174180992017212
3,2.515260774890582,0.222118873215001
3,2.514487644290924,0.22222467934095316
3,2.5167948813621814,0.22220913965898223
3,2.5145057018804726,0.22259826271223937
4,2.4694146656990053,0.22973177859099472
4,2.4646576178073882,0.23031237617363642
4,2.467061197757721,0.2294207652502071
4,2.460588320791721,0.2303116815624145
