iteration,train_loss,tran_acc
0,4.312600235939026,0.07685924108704337
0,3.849823076725006,0.11268127535760065
0,3.600799922943115,0.12732380253095887
0,3.452746534347534,0.1339098537921776
0,3.3568267579078674,0.13812253669741692
0,3.284378985961278,0.14185400138711532
0,3.230668625831604,0.14447293711488493
0,3.18587932407856,0.14690746051269407
0,3.157279716067844,0.14848238186959636
0,3.133079509496689,0.15035061082064563
0,3.105024742863395,0.1535319179015148
0,3.08168510556221,0.15606980162842826
0,3.0551120459116423,0.15853213392863158
0,3.0303693853105815,0.1606625733245005
0,3.007261114915212,0.16294207681589173
0,2.986074060797691,0.1648499617435348
0,2.9649894272579864,0.16661187203122976
0,2.946507545842065,0.16823759546771183
0,2.929848152963739,0.16947828709454762
0,2.91264468061924,0.17102770204946866
0,2.8973975205421447,0.17271582792253118
0,2.8829118234461,0.17403521880529316
0,2.8720930619861766,0.1752323864689378
0,2.8593522414565085,0.17653289919665974
0,2.8504443193435667,0.1774546723926925
0,2.839411955796755,0.17849895031554044
0,2.8285610245775294,0.17963309700371743
0,2.8182692131825857,0.18075274845867234
0,2.8087475514411926,0.18168817705488785
0,2.7991100549697876,0.1827113789784765
0,2.790550654395934,0.18361729824095602
0,2.782172745987773,0.18450759131937822
0,2.7740639474897675,0.1853231942434422
0,2.7665187683526207,0.1861540698461591
0,2.758980941227504,0.18687459739847012
0,2.7517617291874354,0.18767728633510758
0,2.7452821222511496,0.18835971021147396
0,2.7389950499409124,0.18897609899298282
0,2.7334903607613,0.18958969405051615
0,2.7278215122818947,0.19023917236071947
0,2.722673120091601,0.19076593563751118
0,2.7176831527551015,0.19132875033931318
0,2.712529828770216,0.19195207111837323
0,2.707747761498798,0.1924577310680288
0,2.702698920302921,0.19309842342149913
0,2.6976728867966195,0.19363399548333723
0,2.692663365627857,0.19427759940722494
0,2.688377648939689,0.19477978852279662
0,2.6839137233033474,0.19531018488049393
0,2.679524474096298,0.19590920965073422
0,2.6752999383328007,0.1964336807316344
0,2.671191540177052,0.1969179015388347
0,2.6666529081002723,0.19752647804744866
0,2.6620691193033146,0.19813969587934618
0,2.6582085827047175,0.1986011827991957
0,2.654466396527631,0.19903315571783806
0,2.6506831382032026,0.19953903776205442
0,2.646598017215729,0.20013638784059115
0,2.6430060659424734,0.20055957481806072
0,2.639423654993375,0.20104721463852615
0,2.6359725277150265,0.20153079982398292
0,2.6332015666269486,0.20202631998711443
0,2.629651448007614,0.20254078695174316
0,2.625994192585349,0.20307594859074374
0,2.6227065130013685,0.20354013429163773
0,2.619216640031699,0.20411092350085439
0,2.615768627942498,0.2046807033760181
0,2.6123848542045143,0.20522528076562196
0,2.6090011112586313,0.20577212242036474
0,2.60578082380976,0.20627837774578903
0,2.6026259767505486,0.20676837891967834
0,2.599427740375201,0.20727552718216577
0,2.5964401825813397,0.20778557087655788
0,2.5932681563416042,0.2083041795224049
0,2.589854521369934,0.2089074810986011
0,2.5869496861884467,0.20941454170642312
0,2.5839203326423448,0.20991360633350592
0,2.580794389614692,0.21046918768156503
0,2.5780336740047116,0.21097975594912835
0,2.576046101331711,0.21139319105555782
0,2.573147619859672,0.21194852507061387
0,2.5701724775971435,0.2125121103408027
0,2.5673137157940005,0.2130530547097776
0,2.564675523482618,0.21356187898564694
0,2.5617264153957366,0.21413081731881434
0,2.5588678888526073,0.21465281418824766
0,2.555939644629928,0.21524344509328788
0,2.5531782478635963,0.2158046680164162
0,2.550379489084308,0.21633333893706141
0,2.5476302070352768,0.2169557641485398
0,2.54492394562606,0.217522141086398
0,2.5421443029071975,0.21806890023465192
0,2.5394198206932312,0.21864745602914032
0,2.5369844411281828,0.21915261502016073
0,2.534283852451726,0.21969041565508934
0,2.5314341328913965,0.22031850806960396
0,2.528911160378112,0.22085584953758408
0,2.5263038499258004,0.22142261976001226
0,2.5239271606821,0.22190891323317594
0,2.5211841324806215,0.22253796418754176
0,2.518752033686874,0.22307697225535586
0,2.515931392440609,0.2236797658295884
0,2.513456545512653,0.22425243915481455
0,2.5108848661642806,0.2248216237199178
0,2.5084646995862325,0.2253737101618472
0,2.506441383766678,0.22583971505471245
0,2.5040631741229618,0.226383741307843
0,2.502065867494654,0.2268231332243327
0,2.499801566141461,0.22732157552960142
0,2.4975305310379374,0.2278206610845616
0,2.4952079959066062,0.22834643339881777
0,2.4930959732085465,0.22881138775761486
0,2.4911097646603544,0.2293004517928643
0,2.488810131183842,0.2298256368854775
0,2.486552521270254,0.23031969074711237
0,2.4852776219382164,0.23062160737295265
1,2.240069717168808,0.2853684665437582
1,2.2353321927785874,0.2878219094993366
1,2.2293220396836597,0.28953177175196443
1,2.2305402985215186,0.28885907259678617
1,2.2291404073238374,0.2888335440270945
1,2.229490812420845,0.2890578513614039
1,2.2270478395053317,0.2893857446901607
1,2.2227911299467085,0.2903671096128369
1,2.218572419087092,0.2910921648313574
1,2.2169157084226607,0.29137806082326334
1,2.2161613486029883,0.2913474129007106
1,2.2162164376179376,0.2916260231918703
1,2.214823446182104,0.29195527802340054
1,2.2133967231001175,0.2922811860778333
1,2.2121411609649657,0.29280593354608003
1,2.2108099081367256,0.2931830325425343
1,2.2098612805675057,0.2936167965519258
1,2.2091083898809223,0.29378587581603705
1,2.2104822212771364,0.29366889654437944
1,2.2082821055054667,0.2942122032135916
1,2.2074128078846704,0.2944153078068884
1,2.2060798559405588,0.2946838349435791
1,2.203891222425129,0.29522801283117556
1,2.2012968601286413,0.29585079293976335
1,2.2011833673477175,0.29593924472798744
1,2.199704532073094,0.2962471644811581
1,2.19811324402138,0.2966507974734537
1,2.1962263892378124,0.29707845721357057
1,2.195469916236812,0.2971859962610101
1,2.1949206277926763,0.2973566615396821
1,2.1939550987366707,0.2975708981745045
1,2.193016950786114,0.2978159521639971
1,2.1923290500857613,0.29798711806067507
1,2.1914396753030663,0.29836645872751816
1,2.1895806725365774,0.29871896258032554
1,2.18799971451362,0.299052894354781
1,2.186720527217195,0.29940318767914775
1,2.1858355114961925,0.2995505621325586
1,2.184805093728579,0.29984698233567264
1,2.184195547938347,0.3000329257325579
1,2.183457775464872,0.30020266545089946
1,2.1827887354294457,0.30041290654731173
1,2.1819221512384193,0.3006113246581863
1,2.181258271932602,0.3008270043055569
1,2.1803524101840126,0.30104175641106634
1,2.1792558892654337,0.30126771896205257
1,2.17779662193136,0.30162245230983364
1,2.176937677512566,0.30185515925109657
1,2.175522764604919,0.3022250259079657
1,2.1747497825860975,0.302434176078283
1,2.174143486373565,0.302610286704402
1,2.1731461178339444,0.3028771770729361
1,2.1721255882955948,0.30306078948008536
1,2.1707169086624076,0.3033823602482742
1,2.1697455717650325,0.3036052752777202
1,2.168702779220683,0.303814064343157
1,2.1676290296044267,0.3040371770279613
1,2.1668014752659306,0.30422510380000445
1,2.166039418285176,0.30439187642744875
1,2.165310110529264,0.3045762389944087
1,2.164278192109749,0.3048320213971001
1,2.1630926272753745,0.3050778433960315
1,2.1620014610555436,0.30538246276014663
1,2.160760702099651,0.305646431717196
1,2.1602168504825006,0.30575717674068265
1,2.159163691961404,0.30601344250303436
1,2.1578976291507037,0.30630881285545924
1,2.1569204460873324,0.3065416395204338
1,2.155887785320697,0.30675534393868664
1,2.155068103619984,0.3069698526674615
1,2.1552840118676846,0.30715751238756656
1,2.1542537155747414,0.3074208663584074
1,2.153621914288769,0.30759712181984433
1,2.1524923162524763,0.3078407056503641
1,2.1513688966433206,0.30812085979231596
1,2.150281615288634,0.3083559985460518
1,2.149068324875522,0.3086458914118196
1,2.1481022607821685,0.30887518498353234
1,2.1470932261853277,0.3091053721483329
1,2.1461352692246436,0.30935760882523056
1,2.1451477121718137,0.30958906496191957
1,2.1443033140025487,0.30982784145205855
1,2.143366401066263,0.310034974230712
1,2.1424887497368315,0.31024210351436315
1,2.141334495263941,0.31053419428072976
1,2.1408158274029576,0.310689325723669
1,2.1397388425777697,0.3109664683529676
1,2.138866892050613,0.3111867320580859
1,2.137845944005452,0.31142161014424097
1,2.1369300240940516,0.31167800381381544
1,2.136141874737792,0.31189690136117715
1,2.1351364167876867,0.31213438010721883
1,2.1343069388917697,0.3123512045456999
1,2.133650910816294,0.3124911054740167
1,2.1328056233556647,0.3126967387735909
1,2.131707960491379,0.31296686872717816
1,2.131027541049977,0.31310613881490734
1,2.1300662170989173,0.31334463750866653
1,2.129289719661077,0.3135356441632923
1,2.1282721642494202,0.31378017434466376
1,2.1276395361848395,0.3139379343769272
1,2.1265490407452865,0.3141747843656022
1,2.125941715101594,0.3143869988716132
1,2.124981583952904,0.3146319088811209
1,2.124085567860376,0.3148581878916272
1,2.1235561791231046,0.31501789854555134
1,2.1226118340447684,0.31526354600407275
1,2.1219969186076413,0.31542657335560736
1,2.121204801382275,0.31561961966896
1,2.1205374423265457,0.3157638450808128
1,2.1195358450348314,0.3160029319522149
1,2.1187664122134446,0.316179495825202
1,2.1179733902901674,0.3163817034186978
1,2.117228294161328,0.3165630692828711
1,2.116440144880958,0.31676676579081486
1,2.116096885723459,0.31685378581425117
2,2.028338415622711,0.3399063454449161
2,2.0353902918100357,0.338894123522414
2,2.0290806631247205,0.3400354009680401
2,2.034129558801651,0.33886710388914776
2,2.0331472086906435,0.33823738789165736
2,2.0315977929035824,0.33902125119803694
2,2.029334192276001,0.33934435787108586
2,2.026473048776388,0.339836844891383
2,2.022092586093479,0.34067029907666835
2,2.0203805910348893,0.3411186753298276
2,2.0207793134992773,0.3410219407106578
2,2.0198750732342403,0.34133445601021706
2,2.019335598762219,0.3415349596587775
2,2.016302924837385,0.3422113506323574
2,2.0161315468152363,0.34221039165790496
2,2.0148559952527285,0.3423139047527431
2,2.0128242105596206,0.3431093447111588
2,2.01338913222154,0.34302556385059635
2,2.0135223297068947,0.3430041230161096
2,2.0121765383481978,0.34338802662644013
2,2.0110859644412993,0.34375468303301837
2,2.0100871108336884,0.3438633107401789
2,2.0086035702021228,0.3442342527115986
2,2.007168151636918,0.3445686175838045
2,2.006533141517639,0.34480972580210834
2,2.005696682196397,0.3449950781360282
2,2.0048390924930573,0.34525988883519937
2,2.004220104430403,0.34537590631739223
2,2.0028376642999977,0.34568545428899544
2,2.002000816782316,0.3458502466758242
2,2.001314424468625,0.34603150189920134
2,2.0002969029173254,0.34626470248480606
2,1.9997330052563638,0.34639208319054077
2,1.9989603922998205,0.34675595224965744
2,1.997968814441136,0.34697177809664437
2,1.9966241846813095,0.3472376725863927
2,1.995884679910299,0.34746240217836666
2,1.9959063178300858,0.3474418376677316
2,1.9948772102135879,0.3477990757258941
2,1.9940536979436874,0.34802596025303867
2,1.9936348007074216,0.3481740777652776
2,1.9932771528051012,0.34836118286935086
2,1.994164233568103,0.34842861666397146
2,1.9943246814066713,0.3484719319533374
2,1.9937224292490217,0.34862297739912473
2,1.992898839660313,0.34880725869518164
2,1.9916720153676704,0.349125819761675
2,1.993068880662322,0.3492844017729564
2,1.9924053025245667,0.34947553441654783
2,1.9921455883026122,0.34956498206749
2,1.9917808737941818,0.349725275143173
2,1.9910894436102646,0.3498980864600726
2,1.9902700603458117,0.3501107235189972
2,1.9899015652029604,0.3501925905146136
2,1.9896973279822956,0.3502169774652105
2,1.9892907185001032,0.3503351302376214
2,1.9886259152805597,0.3505004435171614
2,1.9874560080314505,0.35078968046537
2,1.9866140559366194,0.3509674533761373
2,1.985953010082245,0.35112245050378077
2,1.9855000267458744,0.3512933824011215
2,1.9846650302794673,0.3514563593062149
2,1.984174922061345,0.3516646068885433
2,1.983444731105119,0.35184922046848205
2,1.9830231134524712,0.35195671003278767
2,1.9821963455099048,0.35218645960210604
2,1.9809904861806045,0.352536774494263
2,1.9800390641829546,0.35280572753556044
2,1.9792678213983341,0.3530346097128077
2,1.9789294138976505,0.3531332998529073
2,1.9780550758603592,0.35337555945831695
2,1.9773297492000792,0.3535983716853805
2,1.9767766333932746,0.353777940027221
2,1.9761036947450121,0.3539758842838029
2,1.975440286064148,0.3541911720151342
2,1.9750093523138448,0.35429383028428385
2,1.9740424149531823,0.3545706944802163
2,1.9730037074822646,0.3548417943146322
2,1.972340542515622,0.3550245176633886
2,1.9720745362341403,0.35515597649827946
2,1.9711559143478488,0.35543790554328786
2,1.9707885831739844,0.3556352418433705
2,1.9702035564256002,0.3557913084334091
2,1.9697366730514028,0.35592257598939964
2,1.9692872107730193,0.3561198737074015
2,1.9686540606410003,0.3562811962596323
2,1.9690504442960366,0.3564368885327388
2,1.9681291545927524,0.35667386240831933
2,1.9674776485260952,0.35684683013352586
2,1.9665608978933757,0.35710703640719904
2,1.9658941400313115,0.35730881741674597
2,1.9650887325017348,0.35753431254951934
2,1.9642822034640979,0.3577728693588352
2,1.9635625685402687,0.3579660108474329
2,1.9627822735811535,0.35818393809214527
2,1.9619884547342856,0.35841276852262394
2,1.9615106911388869,0.3585281721458623
2,1.9606340300671907,0.3587922858202086
2,1.9601169350050918,0.35892442096330446
2,1.959170572578907,0.3591898998860769
2,1.9587564889157172,0.3593291124278907
2,1.9577498927654005,0.35958521792947745
2,1.9569397599141574,0.3598327082290394
2,1.955819789308768,0.3601388861659302
